,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
3098,A Drop In The Ocean Blue___Maximillian,2022-10-08 10:37,Maximillian,A Drop In The Ocean Blue,197383,2022-10-08 10:37:00,0.561,0.295,11,-11.805,0,0.0465,0.725,1.42e-06,0.21,0.116,116.118,audio_features,7yNsENkR85VRgeU7NakhZ2,spotify:track:7yNsENkR85VRgeU7NakhZ2,https://api.spotify.com/v1/tracks/7yNsENkR85VRgeU7NakhZ2,https://api.spotify.com/v1/audio-analysis/7yNsENkR85VRgeU7NakhZ2,197384,4,Still Alive (Deluxe Edition),1mTP6AfzT0v0eaihtcXOxe
3099,Crossroads___Maximillian,2022-10-08 10:40,Maximillian,Crossroads,181834,2022-10-08 10:40:00,0.769,0.696,5,-4.911,0,0.133,0.0807,0.0,0.0984,0.36,86.026,audio_features,2WV8sK7DNbT4zCcR8lOVv0,spotify:track:2WV8sK7DNbT4zCcR8lOVv0,https://api.spotify.com/v1/tracks/2WV8sK7DNbT4zCcR8lOVv0,https://api.spotify.com/v1/audio-analysis/2WV8sK7DNbT4zCcR8lOVv0,248372,4,Crossroads,0wA6qkjJsKnyRkKDVapm5x
3100,Beautiful Scars___Maximillian,2022-10-08 10:43,Maximillian,Beautiful Scars,194757,2022-10-08 10:43:00,0.706,0.457,4,-8.667,0,0.0597,0.369,0.0,0.106,0.427,144.962,audio_features,1Hu42ZLWG9dHaVOPiWyEmE,spotify:track:1Hu42ZLWG9dHaVOPiWyEmE,https://api.spotify.com/v1/tracks/1Hu42ZLWG9dHaVOPiWyEmE,https://api.spotify.com/v1/audio-analysis/1Hu42ZLWG9dHaVOPiWyEmE,194757,4,Still Alive (Deluxe Edition),1mTP6AfzT0v0eaihtcXOxe
3101,Funny How___Maximillian,2022-10-08 10:45,Maximillian,Funny How,114566,2022-10-08 10:45:00,0.405,0.267,8,-12.504,0,0.0397,0.922,6.37e-06,0.131,0.49,125.669,audio_features,35IP1DlT3TGVPxef4U6R0z,spotify:track:35IP1DlT3TGVPxef4U6R0z,https://api.spotify.com/v1/tracks/35IP1DlT3TGVPxef4U6R0z,https://api.spotify.com/v1/audio-analysis/35IP1DlT3TGVPxef4U6R0z,114566,4,Still Alive (Deluxe Edition),1mTP6AfzT0v0eaihtcXOxe
3102,Still Alive___Maximillian,2022-10-08 10:48,Maximillian,Still Alive,192355,2022-10-08 10:48:00,0.512,0.367,0,-9.882,1,0.0512,0.268,0.0,0.432,0.493,74.847,audio_features,1vXgFXrWtj0tGRo0pjdiOr,spotify:track:1vXgFXrWtj0tGRo0pjdiOr,https://api.spotify.com/v1/tracks/1vXgFXrWtj0tGRo0pjdiOr,https://api.spotify.com/v1/audio-analysis/1vXgFXrWtj0tGRo0pjdiOr,192355,4,Still Alive (Deluxe Edition),1mTP6AfzT0v0eaihtcXOxe
3103,Turn Back Time___Daniel Schulz,2022-10-08 10:52,Daniel Schulz,Turn Back Time,223561,2022-10-08 10:52:00,0.68,0.346,7,-6.533,1,0.0302,0.231,0.0,0.26,0.224,95.952,audio_features,4KnnWpUyPfQD6X5SQSTlH3,spotify:track:4KnnWpUyPfQD6X5SQSTlH3,https://api.spotify.com/v1/tracks/4KnnWpUyPfQD6X5SQSTlH3,https://api.spotify.com/v1/audio-analysis/4KnnWpUyPfQD6X5SQSTlH3,223562,4,Turn Back Time,1NuCGiddS5MLz3XU2QViaK
3104,Here's Your Perfect___Jamie Miller,2022-10-08 10:55,Jamie Miller,Here's Your Perfect,158594,2022-10-08 10:55:00,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,audio_features,2aTKrdenCq5qBOoJPFdn4P,spotify:track:2aTKrdenCq5qBOoJPFdn4P,https://api.spotify.com/v1/tracks/2aTKrdenCq5qBOoJPFdn4P,https://api.spotify.com/v1/audio-analysis/2aTKrdenCq5qBOoJPFdn4P,158594,4,Here's Your Perfect,6yNuKzr4GNs1c7Kpdf7c5w
3105,London___Mokita,2022-10-08 10:59,Mokita,London,127544,2022-10-08 10:59:00,0.684,0.512,11,-8.715,1,0.0525,0.544,0.0,0.097,0.466,119.901,audio_features,38o5lj4mbLK34vQkJUlMrg,spotify:track:38o5lj4mbLK34vQkJUlMrg,https://api.spotify.com/v1/tracks/38o5lj4mbLK34vQkJUlMrg,https://api.spotify.com/v1/audio-analysis/38o5lj4mbLK34vQkJUlMrg,160225,4,London,75FQknIE9CKLj66rYEqoaD
3106,Night Changes___One Direction,2022-10-09 09:25,One Direction,Night Changes,226479,2022-10-09 09:25:00,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4,FOUR (Deluxe),4gCNyS7pidfK3rKWhB3JOY
3107,London___Mokita,2022-10-09 09:26,Mokita,London,139060,2022-10-09 09:26:00,0.684,0.512,11,-8.715,1,0.0525,0.544,0.0,0.097,0.466,119.901,audio_features,38o5lj4mbLK34vQkJUlMrg,spotify:track:38o5lj4mbLK34vQkJUlMrg,https://api.spotify.com/v1/tracks/38o5lj4mbLK34vQkJUlMrg,https://api.spotify.com/v1/audio-analysis/38o5lj4mbLK34vQkJUlMrg,160225,4,London,75FQknIE9CKLj66rYEqoaD
3108,What Makes You Beautiful___One Direction,2022-10-09 09:28,One Direction,What Makes You Beautiful,199902,2022-10-09 09:28:00,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4,Up All Night,6cunQQ7YZisYOoiFu2ywIq
3109,Drag Me Down___One Direction,2022-10-09 09:38,One Direction,Drag Me Down,190782,2022-10-09 09:38:00,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,audio_features,2K87XMYnUMqLcX3zvtAF4G,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
3110,Story of My Life___One Direction,2022-10-09 09:38,One Direction,Story of My Life,210438,2022-10-09 09:38:00,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493,4,Midnight Memories (Deluxe),7p1fX8aUySrBdx4WSYspOu
3111,Steal My Girl___One Direction,2022-10-09 09:42,One Direction,Steal My Girl,228075,2022-10-09 09:42:00,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,audio_features,2Bs4jQEGMycglOfWPBqrVG,spotify:track:2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/audio-analysis/2Bs4jQEGMycglOfWPBqrVG,228133,4,FOUR (Deluxe),4gCNyS7pidfK3rKWhB3JOY
3112,Perfect___One Direction,2022-10-09 14:05,One Direction,Perfect,125773,2022-10-09 14:05:00,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,audio_features,3NLnwwAQbbFKcEcV8hDItk,spotify:track:3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,230333,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
3113,Perfect___One Direction,2022-10-09 14:05,One Direction,Perfect,1250,2022-10-09 14:05:00,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,audio_features,3NLnwwAQbbFKcEcV8hDItk,spotify:track:3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,230333,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
3114,18___One Direction,2022-10-09 14:09,One Direction,18,248286,2022-10-09 14:09:00,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,audio_features,3JjnGLK8IxkNLvo8Lb3KOM,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/tracks/3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/audio-analysis/3JjnGLK8IxkNLvo8Lb3KOM,248360,4,FOUR (Deluxe),4gCNyS7pidfK3rKWhB3JOY
3115,Best Song Ever___One Direction,2022-10-09 14:13,One Direction,Best Song Ever,199893,2022-10-09 14:13:00,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,audio_features,5T7ZFtCcOgkpjxcuaeZbw0,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,200107,4,Midnight Memories (Deluxe),7p1fX8aUySrBdx4WSYspOu
3116,They Don't Know About Us___One Direction,2022-10-09 14:13,One Direction,They Don't Know About Us,198550,2022-10-09 14:13:00,0.514,0.727,0,-6.131,1,0.0492,0.126,0.0,0.0978,0.37,147.917,audio_features,6M31fPFCYB8Job3MCjjrDV,spotify:track:6M31fPFCYB8Job3MCjjrDV,https://api.spotify.com/v1/tracks/6M31fPFCYB8Job3MCjjrDV,https://api.spotify.com/v1/audio-analysis/6M31fPFCYB8Job3MCjjrDV,200400,4,Take Me Home (Expanded Edition),2sWX3HYnZjPZ9MrH6MFsBt
3117,You & I___One Direction,2022-10-09 14:17,One Direction,You & I,237766,2022-10-09 14:17:00,0.574,0.329,1,-6.829,1,0.0274,0.22,0.0,0.0986,0.356,130.993,audio_features,2afCBiru10AFckfOa49wIa,spotify:track:2afCBiru10AFckfOa49wIa,https://api.spotify.com/v1/tracks/2afCBiru10AFckfOa49wIa,https://api.spotify.com/v1/audio-analysis/2afCBiru10AFckfOa49wIa,237933,4,Midnight Memories (Deluxe),7p1fX8aUySrBdx4WSYspOu
3118,Hey Angel___One Direction,2022-10-09 14:21,One Direction,Hey Angel,47622,2022-10-09 14:21:00,0.523,0.883,8,-2.956,1,0.0365,0.0202,0.0,0.116,0.35,92.215,audio_features,4fLTtg48X0QtKrj0Jv8I3v,spotify:track:4fLTtg48X0QtKrj0Jv8I3v,https://api.spotify.com/v1/tracks/4fLTtg48X0QtKrj0Jv8I3v,https://api.spotify.com/v1/audio-analysis/4fLTtg48X0QtKrj0Jv8I3v,240000,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
3119,Drag Me Down___One Direction,2022-10-09 14:24,One Direction,Drag Me Down,192121,2022-10-09 14:24:00,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,audio_features,2K87XMYnUMqLcX3zvtAF4G,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
3120,Perfect___One Direction,2022-10-09 14:28,One Direction,Perfect,230139,2022-10-09 14:28:00,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,audio_features,3NLnwwAQbbFKcEcV8hDItk,spotify:track:3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,230333,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
3121,End of the Day___One Direction,2022-10-09 14:28,One Direction,End of the Day,193800,2022-10-09 14:28:00,0.502,0.594,11,-5.031,1,0.0365,0.0256,0.0,0.0834,0.349,153.687,audio_features,5AezhHjX3R1bmxcAEgrFpS,spotify:track:5AezhHjX3R1bmxcAEgrFpS,https://api.spotify.com/v1/tracks/5AezhHjX3R1bmxcAEgrFpS,https://api.spotify.com/v1/audio-analysis/5AezhHjX3R1bmxcAEgrFpS,194973,5,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
3122,Infinity___One Direction,2022-10-09 14:32,One Direction,Infinity,249326,2022-10-09 14:32:00,0.537,0.705,4,-6.073,1,0.0337,0.0687,0.0,0.0842,0.32,131.965,audio_features,6N5xh0tYYLTQRiCCaNbAUt,spotify:track:6N5xh0tYYLTQRiCCaNbAUt,https://api.spotify.com/v1/tracks/6N5xh0tYYLTQRiCCaNbAUt,https://api.spotify.com/v1/audio-analysis/6N5xh0tYYLTQRiCCaNbAUt,249480,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
3123,If I Could Fly___One Direction,2022-10-09 14:36,One Direction,If I Could Fly,19435,2022-10-09 14:36:00,0.565,0.245,5,-9.132,1,0.0262,0.781,0.0,0.0998,0.307,75.055,audio_features,5CRVwXGikmqzoRO6q7FeAg,spotify:track:5CRVwXGikmqzoRO6q7FeAg,https://api.spotify.com/v1/tracks/5CRVwXGikmqzoRO6q7FeAg,https://api.spotify.com/v1/audio-analysis/5CRVwXGikmqzoRO6q7FeAg,230320,4,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY
